name,slug,value,date_of_information,ranking,region
"Bulgaria","bulgaria","3,313,000,000","2017 est.","70","Europe"
"Bolivia","bolivia","3,171,000,000","2017 est.","71","South America"
"Philippines","philippines","3,143,000,000","2017 est.","72","East Asia/Southeast Asia"
"Denmark","denmark","3,115,000,000","2017 est.","73","Europe"
"Tanzania","tanzania","3,115,000,000","2017 est.","74","Africa"
"Serbia","serbia","2,718,000,000","2017 est.","75","Europe"
"Iraq","iraq","2,633,000,000","2017 est.","76","Middle East"
"Croatia","croatia","2,577,000,000","2017 est.","77","Europe"
"Moldova","moldova","2,520,000,000","2017 est.","78","Europe"
"Lithuania","lithuania","2,492,000,000","2017 est.","79","Europe"
"Armenia","armenia","2,350,000,000","2017 est.","80","Middle East"
"Finland","finland","2,350,000,000","2017 est.","81","Europe"
"Cote d'Ivoire","cote-divoire","2,322,000,000","2017 est.","82","Africa"
"Georgia","georgia","2,294,000,000","2017 est.","83","Middle East"
"Mozambique","mozambique","1,841,000,000","2017 est.","84","Africa"
"Congo, Republic of the","congo-republic-of-the","1,387,000,000","2017 est.","85","Africa"
"Puerto Rico","puerto-rico","1,303,000,000","2017 est.","86","Central America"
"Ghana","ghana","1,232,000,000","2017 est.","87","Africa"
"Latvia","latvia","1,218,000,000","2017 est.","88","Europe"
"Morocco","morocco","1,218,000,000","2017 est.","89","Africa"
"Cuba","cuba","1,189,000,000","2017 est.","90","Central America"
"Equatorial Guinea","equatorial-guinea","1,189,000,000","2017 est.","91","Africa"
"Dominican Republic","dominican-republic","1,161,000,000","2017 est.","92","Central America"
"Cameroon","cameroon","906,100,000","2017 est.","93","Africa"
"Slovenia","slovenia","906,100,000","2017 est.","94","Europe"
"Angola","angola","821,200,000","2017 est.","95","Africa"
"Luxembourg","luxembourg","792,800,000","2017 est.","96","Europe"
"Sweden","sweden","764,500,000","2017 est.","97","Europe"
"Estonia","estonia","481,400,000","2017 est.","98","Europe"
"Yemen","yemen","481,400,000","2017 est.","99","Middle East"
"Ecuador","ecuador","453,100,000","2017 est.","100","South America"
