name,slug,value,date_of_information,ranking,region
"Cabo Verde","cabo-verde","196,100","2007 est.","172","Africa"
"Equatorial Guinea","equatorial-guinea","195,200","2007 est.","173","Africa"
"Montenegro","montenegro","167,000","2020 est.","174","Europe"
"Barbados","barbados","144,000","2017 est.","175","Central America"
"Suriname","suriname","144,000","2014 est.","176","South America"
"Sierra Leone","sierra-leone","132,000","2013 est.","177","Africa"
"French Polynesia","french-polynesia","126,300","2016 est.","178","Australia - Oceania"
"Belize","belize","120,500","2008 est.","179","Central America"
"New Caledonia","new-caledonia","119,500","2016 est.","180","Australia - Oceania"
"Vanuatu","vanuatu","115,900","2007 est.","181","Australia - Oceania"
"Saint Lucia","saint-lucia","79,700","2012 est.","182","Central America"
"Guam","guam","73,210","2016 est.","183","Australia - Oceania"
"Curacao","curacao","73,010","2013","184","Central America"
"Sao Tome and Principe","sao-tome-and-principe","72,600","2017 est.","185","Africa"
"Jersey","jersey","59,950","2017 est.","186","Europe"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","57,520","2007 est.","187","Central America"
"Grenada","grenada","55,270","2017 est.","188","Central America"
"Monaco","monaco","52,000","2014 est.","189","Europe"
"Aruba","aruba","51,610","2007 est.","190","Central America"
"Seychelles","seychelles","51,000","2018 est.","191","Africa"
"Samoa","samoa","50,700","2016 est.","192","Australia - Oceania"
"Virgin Islands","virgin-islands","48,550","2016 est.","193","Central America"
"Isle of Man","isle-of-man","41,790","2006","194","Europe"
"Andorra","andorra","39,750","2016","195","Europe"
"Cayman Islands","cayman-islands","39,000","2007 est.","196","Central America"
"Kiribati","kiribati","39,000","2010 est.","197","Australia - Oceania"
"Liechtenstein","liechtenstein","38,520","2015 est.","198","Europe"
"Micronesia, Federated States of","micronesia-federated-states-of","37,920","2010 est.","199","Australia - Oceania"
"Tonga","tonga","33,800","2011 est.","200","Australia - Oceania"
"Bermuda","bermuda","33,480","2016 est.","201","North America"
"Guernsey","guernsey","31,470","March 2006","202","Europe"
"Antigua and Barbuda","antigua-and-barbuda","30,000","1991","203","Central America"
"Northern Mariana Islands","northern-mariana-islands","27,970","2010 est.","204","Australia - Oceania"
"Faroe Islands","faroe-islands","27,540","2017 est.","205","Europe"
"Greenland","greenland","26,840","2015 est.","206","North America"
"Dominica","dominica","25,000","2000 est.","207","Central America"
"Gibraltar","gibraltar","24,420","2014 est.","208","Europe"
"Sint Maarten","sint-maarten","23,200","2008 est.","209","Central America"
"San Marino","san-marino","21,960","September 2013 est.","210","Europe"
"Saint Kitts and Nevis","saint-kitts-and-nevis","18,170","June 1995 est.","211","Central America"
"American Samoa","american-samoa","17,850","2015 est.","212","Australia - Oceania"
"Saint Martin","saint-martin","17,300","","213","Central America"
"British Virgin Islands","british-virgin-islands","12,770","2004","214","Central America"
"Palau","palau","11,610","2016","215","Australia - Oceania"
"Marshall Islands","marshall-islands","10,670","2013 est.","216","Australia - Oceania"
"Cook Islands","cook-islands","6,820","2001","217","Australia - Oceania"
"Anguilla","anguilla","6,049","2001","218","Central America"
"Turks and Caicos Islands","turks-and-caicos-islands","4,848","1990 est.","219","Central America"
"Holy See (Vatican City)","holy-see-vatican-city","4,822","2016","220","Europe"
"Montserrat","montserrat","4,521","2012","221","Central America"
"Wallis and Futuna","wallis-and-futuna","4,482","2013","222","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","4,429","2015","223","North America"
"Tuvalu","tuvalu","3,615","2004 est.","224","Australia - Oceania"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","2,486","1998 est.","225","Africa"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","1,850","2016 est.","226","South America"
"Svalbard","svalbard","1,590","2013","227","Europe"
"Tokelau","tokelau","1,100","2019 est.","228","Australia - Oceania"
"Norfolk Island","norfolk-island","978","2006","229","Australia - Oceania"
"Niue","niue","663","2001","230","Australia - Oceania"
"Pitcairn Islands","pitcairn-islands","15","2004","231","Australia - Oceania"
